sample_name_abbreviation,component_group_name,component_name,calculated_concentration_units,var,ci_level,max,test_stat,median,used_,ci_lb,iq_1,cv,min,n,iq_3,ci_ub,mean,pvalue_corrected,index_
EColi_BL21,,p_ratio01_numerator,ratio,111.861677,0.95,66.71988207,13.46314623,62.87489043,TRUE,47.03218698,51.89034382,18.19403653,41.55640782,6,65.61934119,69.23083207,58.13150952,4.04796E-05,176
EColi_BL21,,p_ratio02,ratio,673.4716976,0.95,114.9937336,6.27781578,58.53137203,TRUE,39.27661417,51.45765764,39.01818449,43.06365574,6,70.76683515,93.74512221,66.51086819,0.001506232,177
EColi_BL21,,p_ratio02_denominator,ratio,0.063234242,0.95,1.245362877,9.144296792,0.965644388,TRUE,0.674856446,0.781349917,26.78707613,0.577880232,6,1.109957069,1.202647423,0.938751935,0.000262093,178
EColi_BL21,,p_ratio02_numerator,ratio,111.861677,0.95,66.71988207,13.46314623,62.87489043,TRUE,47.03218698,51.89034382,18.19403653,41.55640782,6,65.61934119,69.23083207,58.13150952,4.04796E-05,179
EColi_BL21,pep,pep.pep_1.Light,umol*gDW-1,0.003931062,0.95,0.53037674,17.02858656,0.427423594,TRUE,0.370073242,0.38537538,14.38457463,0.370145717,6,0.473228454,0.501668656,0.435870949,1.2779E-05,181
EColi_BL21,phe-L,phe-L.phe-L_1.Light,umol*gDW-1,0.001775647,0.95,0.270255687,12.64137701,0.199849458,TRUE,0.173247303,0.194445818,19.37676362,0.171208173,6,0.253216756,0.261690442,0.217468873,5.50359E-05,183
EColi_BL21,phpyr,phpyr.phpyr_1.Light,umol*gDW-1,0.004523108,0.95,0.356405438,10.26412761,0.295840303,TRUE,0.211236706,0.243525256,23.86456828,0.178762375,6,0.327428364,0.352394308,0.281815507,0.000150838,185
EColi_BL21,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,umol*gDW-1,0.220107385,0.95,5.627417806,25.87705161,5.005461308,TRUE,4.463938248,4.645173744,9.465876485,4.324403621,6,5.188791782,5.448636376,4.956287312,1.60993E-06,187
EColi_BL21,prpp,prpp.prpp_1.Light,height_ratio,1114.771032,0.95,106.0992063,3.822481488,37.67883297,TRUE,17.06423138,27.94785882,64.08114075,24.54217752,6,70.85570185,87.14173819,52.10298478,0.012341865,188
EColi_BL21,pyr,pyr.pyr_1.Light,umol*gDW-1,0.069644811,0.95,4.451586067,38.84286235,4.205630451,TRUE,3.907901575,3.990780431,6.30615149,3.834209998,6,4.42107077,4.46180007,4.184850822,2.13E-07,190
EColi_BL21,r5p,r5p.r5p_1.Light,umol*gDW-1,0.015231485,0.95,0.492602939,5.487202267,0.254428722,TRUE,0.146951972,0.186657846,44.64004831,0.161988957,6,0.312080104,0.40598607,0.276469021,0.00274298,192
EColi_BL21,,redox_ratio,ratio,0.001910281,0.95,0.829527068,42.80002183,0.756148322,TRUE,0.717822408,0.752868387,5.723103956,0.698215708,6,0.781780506,0.809557279,0.763689844,1.31E-07,193
EColi_BL21,,redox_ratio_denominator,ratio,167.5905005,0.95,70.89386651,9.586807759,49.01909838,TRUE,37.08110255,39.99990522,25.55062962,37.80417663,6,57.45786265,64.25240794,50.66675524,0.000209215,194
EColi_BL21,,redox_ratio_numerator,ratio,144.6376527,0.95,58.8083812,7.954436594,35.75104488,TRUE,26.43372653,29.65589996,30.79400677,28.44018705,6,44.90325469,51.67588491,39.05480572,0.00050628,195
EColi_BL21,ru5p-D,ru5p-D.ru5p-D_1.Light,umol*gDW-1,0.521678081,0.95,2.204768817,3.214507077,0.667300987,TRUE,0.189872085,0.603508933,76.20109971,0.189842859,6,1.198560659,1.705829842,0.947850964,0.023609753,197
EColi_BL21,s7p,s7p.s7p_1.Light,umol*gDW-1,0.040936831,0.95,1.276536783,11.85734177,0.941246416,TRUE,0.767088906,0.887041644,20.65800067,0.702187819,6,1.09505699,1.191750428,0.979419667,7.51326E-05,199
EColi_BL21,ser-L,ser-L.ser-L_1.Light,umol*gDW-1,0.589246936,0.95,2.244625611,3.057444148,0.873057149,TRUE,0.152573532,0.48153392,80.11560061,0.073949905,6,1.218133128,1.76371795,0.958145741,0.028183998,200
EColi_BL21,skm,skm.skm_1.Light,umol*gDW-1,6.85349E-05,0.95,0.028541481,4.680706186,0.013621136,TRUE,0.007131622,0.011116322,52.33162787,0.005929349,6,0.020596989,0.024507298,0.01581946,0.005430143,201
EColi_BL21,succ,succ.succ_1.Light,umol*gDW-1,0.020174541,0.95,1.286944486,18.49882524,1.087306314,TRUE,0.923621608,1.024547981,13.24132593,0.853482587,6,1.109887259,1.221739218,1.072680413,8.49339E-06,203
EColi_BL21,succoa,succoa.succoa_1.Light,height_ratio,0.996667328,0.95,5.599964705,10.76991116,4.356219783,TRUE,3.341779695,3.695135847,22.74382496,3.084264156,6,5.188065959,5.437150631,4.389465163,0.000119658,204
EColi_BL21,thr-L,thr-L.thr-L_1.Light,umol*gDW-1,0.067916179,0.95,2.647293314,22.10937705,2.32935642,TRUE,2.078781188,2.180275369,11.07896318,2.016140109,6,2.578016267,2.625762423,2.352271805,3.51519E-06,206
EColi_BL21,thym,thym.thym_1.Light,umol*gDW-1,0.000344019,0.95,0.136931021,13.97548105,0.101808796,TRUE,0.086358844,0.097169635,17.52705137,0.082770921,6,0.112450874,0.125288162,0.105823503,3.37238E-05,208
EColi_BL21,trp-L,trp-L.trp-L_1.Light,umol*gDW-1,1.31611E-05,0.95,0.026827481,14.60318834,0.021318058,TRUE,0.017820952,0.019812351,16.77366398,0.016531408,6,0.023676988,0.025435299,0.021628125,2.7195E-05,210
EColi_BL21,tyr-L,tyr-L.tyr-L_1.Light,umol*gDW-1,0.005482913,0.95,0.664672863,18.41169838,0.562859596,TRUE,0.478868044,0.527195667,13.30398583,0.442430362,6,0.584206112,0.634282531,0.556575288,8.69371E-06,211
EColi_BL21,udp,udp.udp_1.Light,umol*gDW-1,0.019391749,0.95,0.832569703,12.00474244,0.698251242,TRUE,0.536334991,0.570666859,20.40435066,0.506537955,6,0.797881346,0.82861176,0.682473375,7.0759E-05,213
EColi_BL21,udpg,udpg.udpg_1.Light,umol*gDW-1,0.254532501,0.95,7.037227123,30.83156158,6.335534524,TRUE,5.820807157,6.035087661,7.944747581,5.665590543,6,6.678435374,6.879713202,6.35026018,6.74E-07,216
EColi_BL21,udpglcur,udpglcur.udpglcur_1.Light,umol*gDW-1,0.008503836,0.95,0.704675756,15.13992952,0.544407366,TRUE,0.473199808,0.514649762,16.17900361,0.461294401,6,0.631351967,0.666749842,0.569974825,2.27822E-05,218
EColi_BL21,ump,ump.ump_1.Light,umol*gDW-1,0.001911845,0.95,0.397486681,19.70273392,0.362560199,TRUE,0.305817728,0.321700017,12.43223277,0.288465111,6,0.383943653,0.397590144,0.351703936,6.21955E-06,219
EColi_BL21,ura,ura.ura_1.Light,umol*gDW-1,0.100810397,0.95,2.04341955,13.14571229,1.726972363,TRUE,1.370764252,1.547126202,18.63337405,1.208748818,6,1.954626302,2.037169589,1.703966921,4.54807E-05,222
EColi_BL21,uri,uri.uri_1.Light,umol*gDW-1,0.000194903,0.95,0.132664504,18.65340168,0.101199019,TRUE,0.09166347,0.098592117,13.13159811,0.094567519,6,0.1081997,0.120965353,0.106314412,8.15141E-06,223
EColi_BL21,utp,utp.utp_1.Light,umol*gDW-1,0.895244791,0.95,6.118247863,12.81912489,4.820777946,TRUE,3.958743889,4.297128442,19.10808862,3.794528199,6,5.730127177,5.944640827,4.951692358,5.14168E-05,225
EColi_BL21,xan,xan.xan_1.Light,umol*gDW-1,1.28608E-05,0.95,0.015226334,5.810065217,0.007440021,TRUE,0.004742791,0.006074618,42.15941907,0.005694612,6,0.009072871,0.012269751,0.008506271,0.002130944,227
EColi_C,23dpg,23dpg.23dpg_1.Light,umol*gDW-1,0.135730575,0.95,1.590796975,7.99533719,1.328501161,TRUE,0.815912103,1.120062673,30.6364783,0.535203326,6,1.368371813,1.589170507,1.202541305,0.000494256,230
EColi_C,6pgc,6pgc.6pgc_1.Light,umol*gDW-1,1.512263907,0.95,7.632324855,11.66060597,5.887955278,TRUE,4.56355411,5.471387194,21.00653903,3.904823066,6,6.331195114,7.144623013,5.854088561,8.14838E-05,231
EColi_C,accoa,accoa.accoa_1.Light,umol*gDW-1,2.653450882,0.95,10.69892274,12.27259096,7.845758942,TRUE,6.451958716,6.86571396,19.959027,6.574182306,6,9.060124917,9.870897551,8.161428134,6.35645E-05,234
EColi_C,,accoa_ratio,ratio,0.003151926,0.95,0.610856432,23.12659924,0.522165651,TRUE,0.471141489,0.486849133,10.5916556,0.469112334,6,0.566273785,0.588976353,0.530058921,2.81244E-06,235
EColi_C,,accoa_ratio_denominator,ratio,22.30286287,0.95,22.80673935,8.191563905,15.02787219,TRUE,10.83719484,12.18368062,29.90258968,10.762238,6,18.68133842,20.74930482,15.79324983,0.000441073,236
EColi_C,,accoa_ratio_numerator,ratio,2.653450882,0.95,10.69892274,12.27259096,7.845758942,TRUE,6.451958716,6.86571396,19.959027,6.574182306,6,9.060124917,9.870897551,8.161428134,6.35645E-05,237
EColi_C,acon-C,acon-C.acon-C_1.Light,umol*gDW-1,0.354438749,0.95,3.61760447,11.76239291,2.957806597,TRUE,2.234066321,2.508296264,20.82475702,1.975084842,6,3.204183992,3.483624273,2.858845297,7.8121E-05,238
EColi_C,ade,ade.ade_1.Light,umol*gDW-1,0.000255492,0.95,0.073356355,7.407859664,0.044449883,TRUE,0.031565601,0.03751911,33.06609269,0.030904589,6,0.057364862,0.065114205,0.048339903,0.00070563,240
EColi_C,adn,adn.adn_1.Light,umol*gDW-1,0.000656658,0.95,0.126445052,8.926040349,0.088300032,TRUE,0.066487622,0.073431563,27.44206442,0.066510624,6,0.113760575,0.120271901,0.093379762,0.000293976,243
EColi_C,adp,adp.adp_1.Light,umol*gDW-1,0.125900244,0.95,1.87675101,9.41176349,1.250556886,TRUE,0.990988885,1.113325314,26.02583188,1.006470113,6,1.608795373,1.7357193,1.363354093,0.000228456,245
EColi_C,adpglc,adpglc.adpglc_1.Light,umol*gDW-1,0.023466241,0.95,0.607278263,6.35591249,0.392981554,TRUE,0.236728179,0.273843309,38.53875815,0.221571789,6,0.500233693,0.558247863,0.397488021,0.001424352,246
EColi_C,akg,akg.akg_1.Light,umol*gDW-1,57.09626083,0.95,30.83166931,7.375597366,24.61658486,TRUE,14.82255274,22.72886935,33.21073021,8.476908583,6,25.55848684,30.68205813,22.75230544,0.000720065,248
EColi_C,amp,amp.amp_1.Light,umol*gDW-1,0.074796286,0.95,1.46672683,9.873725849,1.046454253,TRUE,0.815406664,0.924731972,24.80816037,0.770388206,6,1.31184891,1.389425075,1.102415869,0.000181684,249
EColi_C,arg-L,arg-L.arg-L_1.Light,umol*gDW-1,0.009072089,0.95,1.098635278,23.72075017,0.895840301,TRUE,0.822416588,0.872586316,10.32635867,0.828352019,6,0.937010176,1.022328863,0.922372726,2.47986E-06,251
EColi_C,asn-L,asn-L.asn-L_1.Light,umol*gDW-1,0.194748869,0.95,1.407730883,3.087494397,0.401726312,TRUE,0.093127712,0.347599817,79.33584416,0.173027174,6,0.56821881,1.019367169,0.55624744,0.027236795,254
EColi_C,asp-L,asp-L.asp-L_1.Light,height_ratio,0.008938985,0.95,1.037335585,24.37168795,0.953040989,TRUE,0.841486218,0.860045306,10.05055435,0.824250352,6,1.023902944,1.039926534,0.940706376,2.16807E-06,255
EColi_C,atp,atp.atp_1.Light,umol*gDW-1,174.662869,0.95,61.85184498,8.029730732,36.01267612,TRUE,29.45436127,35.20847344,30.50525385,32.30685315,6,53.116527,57.19306102,43.32371114,0.000484406,257
EColi_C,camp,camp.camp_1.Light,umol*gDW-1,0.000876263,0.95,0.124498739,6.828132135,0.075559827,TRUE,0.051451899,0.057795666,35.8734965,0.054236167,6,0.103919921,0.113582142,0.082517021,0.001027624,259
EColi_C,chor,chor.chor_1.Light,umol*gDW-1,5077.384276,0.95,263.7155882,5.874971079,150.0655225,TRUE,96.12483148,145.8294752,41.69364768,71.92319397,6,221.4401919,245.6815135,170.9031725,0.002028158,260
EColi_C,cit,cit.cit_1.Light,umol*gDW-1,0.063322628,0.95,1.640796133,11.91763941,1.211086752,TRUE,0.960237712,1.057364463,20.55348092,0.930784275,6,1.312292538,1.488397425,1.224317569,7.33055E-05,262
EColi_C,cit,cit.cit_2.Light,umol*gDW-1,0.529952609,0.95,4.727077138,12.12609503,3.398691056,TRUE,2.839859854,3.242458269,20.20015296,2.715257926,6,3.994318061,4.367792894,3.603826374,6.73851E-05,263
EColi_C,citr-L,citr-L.citr-L_1.Light,umol*gDW-1,0.086058679,0.95,0.877292798,4.195801202,0.517159242,TRUE,0.19464072,0.349762945,58.37954719,0.063762047,6,0.688539541,0.810360553,0.502500636,0.008523977,265
EColi_C,cmp,cmp.cmp_1.Light,umol*gDW-1,0.136275405,0.95,1.162940625,5.294753247,0.907920042,TRUE,0.410551408,0.478548721,46.2625854,0.333491908,6,1.082007977,1.18536021,0.797955809,0.003205833,267
EColi_C,coa,coa.coa_1.Light,umol*gDW-1,9.603815559,0.95,12.10781662,6.032286157,7.182113251,TRUE,4.379618186,5.317966656,40.60632535,4.188055695,6,9.621213505,10.88402521,7.631821699,0.001802305,268
EColi_C,ctp,ctp.ctp_1.Light,umol*gDW-1,0.145427142,0.95,1.291868829,4.529216735,0.669656388,TRUE,0.304930312,0.406438076,54.08197237,0.313174171,6,0.893215744,1.105333002,0.705131657,0.006229961,271
EColi_C,cytd,cytd.cytd_1.Light,umol*gDW-1,0.000822038,0.95,0.237720369,17.57596766,0.206558871,TRUE,0.175637612,0.181741872,13.9365854,0.173050938,6,0.229388673,0.235814786,0.205726199,1.09336E-05,273
EColi_C,dadp,dadp.dadp_1.Light,umol*gDW-1,0.003093611,0.95,0.284549638,9.89968413,0.238099423,TRUE,0.166420957,0.180610147,24.74311009,0.150390764,6,0.266643816,0.283160681,0.224790819,0.000179412,274
EColi_C,datp,datp.datp_1.Light,umol*gDW-1,0.032980212,0.95,0.830737957,7.840264247,0.481751387,TRUE,0.390692919,0.466775335,31.24243859,0.433023857,6,0.71939034,0.771857491,0.581275205,0.00054173,277
EColi_C,dcdp,dcdp.dcdp_1.Light,umol*gDW-1,0.00755456,0.95,0.369600146,7.618870378,0.287930471,TRUE,0.179131985,0.194471377,32.15030078,0.165297248,6,0.332981001,0.361559524,0.270345754,0.000619233,278
EColi_C,dcmp,dcmp.dcmp_1.Light,umol*gDW-1,0.000114801,0.95,0.057784224,9.252646943,0.037029968,TRUE,0.029228656,0.034865292,26.47339467,0.028207518,6,0.045738905,0.051717109,0.040472883,0.0002478,280
EColi_C,dctp,dctp.dctp_1.Light,umol*gDW-1,0.020191777,0.95,0.482754612,4.43128135,0.241406823,TRUE,0.107941361,0.147312109,55.27723359,0.112422694,6,0.321685318,0.406186297,0.257063829,0.006819942,283
EColi_C,dhap,dhap.dhap_1.Light,umol*gDW-1,0.765455602,0.95,6.196097473,13.76589829,4.87858337,TRUE,3.998717762,4.407458741,17.79389686,3.736492991,6,5.390440649,5.835026953,4.916872357,3.63107E-05,285
EColi_C,dtdpglu,dtdpglu.dtdpglu_1.Light,umol*gDW-1,0.000731607,0.95,0.092257727,3.788010906,0.030062928,TRUE,0.013443335,0.02756078,64.66427377,0.01943352,6,0.046837093,0.070214104,0.041828719,0.012784449,286
EColi_C,dttp,dttp.dttp_1.Light,umol*gDW-1,1.675925767,0.95,8.524197345,12.94723249,6.73347629,TRUE,5.484145388,6.100386456,18.91902185,5.05948463,6,7.770611601,8.201292758,6.842719073,4.8984E-05,289
EColi_C,dump,dump.dump_1.Light,umol*gDW-1,0.000551459,0.95,0.092454771,4.970867776,0.03759376,TRUE,0.023011451,0.034882585,49.27690402,0.029677624,6,0.050374207,0.072299593,0.047655522,0.00420862,291
EColi_C,,ec,ratio,1.60247E-05,0.95,0.96363548,587.7320181,0.962414557,TRUE,0.956302745,0.957968344,0.416769832,0.954299446,6,0.963432691,0.964704716,0.96050373,2.71E-13,292
EColi_C,,ec_denominator,ratio,190.7939947,0.95,65.19532282,8.120055483,38.09928259,TRUE,31.29381557,37.52099952,30.16592372,34.15108323,6,55.92257833,60.28514664,45.78948111,0.000459627,293
EColi_C,,ec_numerator,ratio,179.1756747,0.95,62.79022049,8.052708112,36.58162818,TRUE,29.95800811,35.82905657,30.41821098,32.84377408,6,53.88806618,58.05276827,44.00538819,0.000477955,294
EColi_C,f6p,f6p.f6p_1.Light,umol*gDW-1,3.25728463,0.95,9.204363272,9.491200442,7.124804986,TRUE,5.099142464,6.041633573,25.80800772,4.246166291,6,8.214877765,8.887174645,6.993158555,0.000219474,295
EColi_C,fad,fad.fad_1.Light,umol*gDW-1,0.004921565,0.95,0.283657764,7.323914063,0.230810609,TRUE,0.136136373,0.149523321,33.44509127,0.120784802,6,0.260246694,0.283380315,0.209758344,0.000743926,297
EColi_C,fdp,fdp.fdp_1.Light,umol*gDW-1,10.36658515,0.95,16.36631753,8.894367576,10.03469875,TRUE,8.312265021,9.685239156,27.5397854,8.889032554,6,13.94873366,15.07003904,11.69115203,0.000298977,300
EColi_C,fum,fum.fum_1.Light,umol*gDW-1,1.878531797,0.95,10.70224619,16.5614869,9.335406257,TRUE,7.828516292,8.804214825,14.79027673,6.976223618,6,10.30243243,10.70521965,9.26686797,1.46552E-05,302
EColi_C,g1p,g1p.g1p_1.Light,umol*gDW-1,0.026669381,0.95,0.579717125,5.151135845,0.302110696,TRUE,0.172045688,0.284351822,47.55241983,0.116014178,6,0.437158396,0.514807374,0.343426531,0.003611448,303
EColi_C,g3p,g3p.g3p_1.Light,height_ratio,10.50516796,0.95,9.917298796,3.359199085,3.471369215,TRUE,1.043499264,2.1347167,72.91886194,1.409262195,6,5.901026004,7.84629303,4.444896147,0.020125504,305
EColi_C,g6p,g6p.g6p_1.Light,umol*gDW-1,12.64136833,0.95,14.16280437,6.25047205,8.635009065,TRUE,5.341414484,6.268219619,39.18887603,5.244112615,6,11.3685159,12.80388877,9.072651626,0.001536204,307
EColi_C,gam6p,gam6p.gam6p_1.Light,umol*gDW-1,0.121368742,0.95,1.224407798,4.407662163,0.565229127,TRUE,0.261279867,0.431893074,55.57344579,0.230520649,6,0.732652405,0.992484996,0.626882431,0.006971775,308
EColi_C,gdp,gdp.gdp_1.Light,umol*gDW-1,0.002788523,0.95,1.002785177,43.22095251,0.936076795,TRUE,0.876346788,0.898826318,5.667366406,0.858709484,6,0.961912886,0.987180765,0.931763776,1.25E-07,310
EColi_C,gln-L,gln-L.gln-L_1.Light,umol*gDW-1,2.153872872,0.95,13.71585957,19.45386085,11.54417961,TRUE,10.1155897,10.50836499,12.59127821,10.01632623,6,12.59918976,13.19590972,11.65574971,6.62304E-06,313
EColi_C,glu-L,glu-L.glu-L_1.Light,umol*gDW-1,32.12189165,0.95,54.29931225,20.36184391,48.27712744,TRUE,41.16533824,44.42109258,12.02980317,38.11594334,6,49.99946093,53.06093849,47.11313836,5.28519E-06,314
EColi_C,glutacon,glutacon.glutacon_1.Light,umol*gDW-1,501.8746029,0.95,107.2725664,7.509949675,59.51728165,TRUE,45.17449996,56.8733343,32.6165933,46.2623447,6,77.53864289,92.19458544,68.6845427,0.000662159,316
EColi_C,glyc3p,glyc3p.glyc3p_1.Light,umol*gDW-1,1.320635109,0.95,5.629692318,7.747343984,3.260376639,TRUE,2.428700742,2.799701078,31.61715483,2.668399339,6,4.072505892,4.840700303,3.634700523,0.000572769,318
EColi_C,glyclt,glyclt.glyclt_1.Light,umol*gDW-1,4.47316E-05,0.95,0.047312567,12.76708694,0.033004528,TRUE,0.027840868,0.030885935,19.18597213,0.028769963,6,0.035916143,0.041878467,0.034859667,5.24461E-05,320
EColi_C,gmp,gmp.gmp_1.Light,umol*gDW-1,0.014047669,0.95,0.527652023,6.416756419,0.283437083,TRUE,0.186103913,0.23165827,38.17333217,0.204617023,6,0.33289,0.434868148,0.310486031,0.001364184,321
EColi_C,gsn,gsn.gsn_1.Light,umol*gDW-1,5.25779E-06,0.95,0.010137308,6.933989666,0.006537889,TRUE,0.00408462,0.005156354,35.32583492,0.003488208,6,0.007295948,0.008897303,0.006490962,0.000957573,323
EColi_C,,gth_ratio01,ratio,0.505013555,0.95,3.257195652,9.214296501,2.937956251,TRUE,1.927466616,2.272251486,26.58357849,1.530220008,6,3.228813973,3.41901492,2.673240768,0.000252751,325
EColi_C,,gth_ratio01_denominator,ratio,0.088786971,0.95,15.55929816,124.5910039,15.12820366,TRUE,14.84333598,14.91277,1.966024566,14.83011725,6,15.36913495,15.46873965,15.15603781,6.32E-10,326
EColi_C,,gth_ratio01_numerator,ratio,121.0689348,0.95,50.6796783,9.030624705,44.16719575,TRUE,29.01857857,34.44757825,27.12425577,22.92583784,6,48.72655189,52.11273831,40.56565844,0.000278154,327
EColi_C,gthox,gthox.gthox_1.Light,umol*gDW-1,0.088786971,0.95,15.55929816,124.5910039,15.12820366,TRUE,14.84333598,14.91277,1.966024566,14.83011725,6,15.36913495,15.46873965,15.15603781,6.32E-10,329
EColi_C,gthrd,gthrd.gthrd_1.Light,umol*gDW-1,121.0689348,0.95,50.6796783,9.030624705,44.16719575,TRUE,29.01857857,34.44757825,27.12425577,22.92583784,6,48.72655189,52.11273831,40.56565844,0.000278154,331
EColi_C,gtp,gtp.gtp_1.Light,umol*gDW-1,2.128377172,0.95,6.252050285,6.351196776,3.077534366,TRUE,2.251703056,2.850936916,38.56737288,2.618351631,6,4.440968998,5.313737707,3.782720382,0.001429145,332
EColi_C,gua,gua.gua_1.Light,umol*gDW-1,0.0050104,0.95,0.241455078,4.142744104,0.115580122,TRUE,0.045431589,0.077735724,59.12722778,0.036816447,6,0.136698131,0.193998464,0.119715027,0.008973077,334
EColi_C,his-L,his-L.his-L_1.Light,umol*gDW-1,0.032230231,0.95,1.440432469,16.81792491,1.216843531,TRUE,1.044215086,1.140192287,14.56475609,0.977678996,6,1.376161387,1.421020827,1.232617956,1.35872E-05,336
EColi_C,hxan,hxan.hxan_1.Light,umol*gDW-1,1.93075E-05,0.95,0.01112057,2.642851374,0.003009312,TRUE,0.000129641,0.001425809,92.683598,0.00096901,6,0.007831688,0.009352134,0.004740888,0.045818694,337
EColi_C,icit,icit.icit_2.Light,umol*gDW-1,0.000100412,0.95,0.064063674,12.69875581,0.054958942,TRUE,0.041433252,0.044168025,19.28921053,0.038870909,6,0.057443591,0.06246519,0.051949221,5.38353E-05,338
EColi_C,imp,imp.imp_1.Light,umol*gDW-1,0.014546733,0.95,0.479716839,5.705105733,0.224008967,TRUE,0.154340073,0.202112899,42.93504551,0.182424549,6,0.341377611,0.407484602,0.280912337,0.002310419,341
EColi_C,ins,ins.ins_1.Light,umol*gDW-1,0.000718743,0.95,0.090618066,3.362179269,0.027526332,TRUE,0.008663944,0.022848663,72.85422778,0.020042027,6,0.032223945,0.064933394,0.036798669,0.020060129,343
EColi_C,itp,itp.itp_1.Light,umol*gDW-1,0.075125827,0.95,1.345396181,8.840104396,0.911142353,TRUE,0.701541676,0.765987985,27.70883276,0.729681854,6,1.217882138,1.276823214,0.989182445,0.000307782,344
EColi_C,lac-D,lac-D.lac-D_1.Light,umol*gDW-1,1.629351956,0.95,6.032107482,8.437608889,3.922730753,TRUE,3.057383509,3.462330092,29.03061489,3.161250255,6,5.506181795,5.736510243,4.396946876,0.000383683,346
EColi_C,Lcystin,Lcystin.Lcystin_1.Light,umol*gDW-1,0.163822176,0.95,1.587650489,5.060716547,0.666388012,TRUE,0.411465629,0.574178967,48.40203398,0.539420391,6,0.927138775,1.260982778,0.836224203,0.003897638,348
EColi_C,mal-L,mal-L.mal-L_1.Light,umol*gDW-1,0.097781419,0.95,2.175649896,14.347886,1.901652067,TRUE,1.503482693,1.545533873,17.07212995,1.46195545,6,2.066996501,2.159800174,1.831641434,2.96499E-05,351
EColi_C,malcoa,malcoa.malcoa_1.Light,height_ratio,0.008630034,0.95,0.335706653,5.496001323,0.226689691,TRUE,0.11094782,0.137962231,44.56857993,0.089215787,6,0.254628448,0.305928713,0.208438267,0.002723765,352
EColi_C,,mar_ak,ratio,16.19837679,0.95,32.54639169,15.67603962,25.57181311,TRUE,21.53338568,22.78087111,15.62569248,21.58358652,6,26.95665175,29.98075638,25.75707103,1.92031E-05,353
EColi_C,,mar_ak_denominator,ratio,1.06322684,0.95,3.522194355,4.664735445,1.564245261,TRUE,0.881547819,1.244170081,52.51079663,1.012982089,6,2.626632958,3.045754685,1.963651252,0.005508582,354
EColi_C,,mar_ak_numerator,ratio,778.5161759,0.95,90.71976053,4.440928546,36.91214251,TRUE,21.30494,33.55300516,55.15715277,24.88881864,6,70.46627809,79.86744229,50.58619114,0.006759031,355
EColi_C,,mar_fum,ratio,0.490060249,0.95,6.246510499,17.89139628,5.083232005,TRUE,4.378556575,4.792114778,13.69088083,4.166861212,6,5.324054512,5.847856793,5.113206684,1.00151E-05,356
EColi_C,,mar_fum_denominator,ratio,0.097781419,0.95,2.175649896,14.347886,1.901652067,TRUE,1.503482693,1.545533873,17.07212995,1.46195545,6,2.066996501,2.159800174,1.831641434,2.96499E-05,357
EColi_C,,mar_fum_numerator,ratio,1.878531797,0.95,10.70224619,16.5614869,9.335406257,TRUE,7.828516292,8.804214825,14.79027673,6.976223618,6,10.30243243,10.70521965,9.26686797,1.46552E-05,358
EColi_C,,mar_pgi,ratio,0.093608421,0.95,1.387870631,6.722611615,0.830873298,TRUE,0.51861168,0.633352466,36.43657976,0.532373229,6,0.874203949,1.160771701,0.839691691,0.001103562,359
